tram_id,service_type,from_stop,to_stop,distance_m,arithmetic_mean_time,geometric_mean_time,median_time,stdev
14,3,105,298,416.65981028976574,110.0,110.00000000000004,110.0,0.0
14,3,106,105,597.7116059457873,182.0,181.99999999999997,182.0,0.0
14,3,106,124,475.5540137509295,189.0,189.00000000000003,189.0,0.0
14,3,111,122,243.0566652839504,75.0,74.99999999999997,75.0,0.0
14,3,112,111,592.9931232409956,120.0,119.99999999999997,120.0,0.0
14,3,112,297,200.2492244120171,80.0,79.99999999999997,80.0,0.0
14,3,122,112,645.9436253073254,156.0,156.0,156.0,0.0
14,3,122,123,305.78909481592683,51.0,51.0,51.0,0.0
14,3,123,122,305.78909481592683,75.0,74.99999999999997,75.0,0.0
14,3,123,124,305.4672914100531,71.0,71.0,71.0,0.0
14,3,124,106,475.5540137509295,168.0,167.99999999999997,168.0,0.0
14,3,124,123,305.4672914100531,70.0,70.00000000000003,70.0,0.0
14,3,124,125,831.4676484947897,173.0,173.00000000000006,173.0,0.0
14,3,124,311,267.15953595078486,70.0,70.00000000000003,70.0,0.0
14,3,125,124,831.4676484947897,198.0,198.0,198.0,0.0
14,3,125,126,276.1473553625691,60.0,59.999999999999986,60.0,0.0
14,3,126,125,276.1473553625691,69.0,69.00000000000001,69.0,0.0
14,3,126,127,613.644711597753,138.0,138.00000000000006,138.0,0.0
14,3,127,126,613.644711597753,129.0,128.99999999999997,129.0,0.0
14,3,127,128,454.1732230951507,103.0,103.00000000000001,103.0,0.0
14,3,128,127,454.1732230951507,110.0,110.00000000000004,110.0,0.0
14,3,128,175,529.8332808661219,117.0,117.00000000000003,117.0,0.0
14,3,163,297,304.1834737202768,81.0,81.00000000000003,81.0,0.0
14,3,163,303,334.22928099808007,111.0,110.99999999999997,111.0,0.0
14,3,175,128,529.8332808661219,121.0,121.00000000000003,121.0,0.0
14,3,175,177,623.9608356933875,140.0,139.99999999999994,140.0,0.0
14,3,177,175,623.9608356933875,125.0,125.00000000000004,125.0,0.0
14,3,197,222,737.0041922028769,136.5,135.09996299037238,136.5,20.846376869169102
14,3,197,231,456.8813329708184,72.0,72.0,72.0,0.0
14,3,222,197,737.0041922028769,157.0,156.99999999999994,157.0,0.0
